Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness,cluster,Player Name
23,67,72,1.5,5.0,1.0,3.0,2.0,180.0,75.0,50.0,67.0,65.0,68.0,58.0,70.0,52.0,48.0,59.0,71.0,60.0,65.0,67.0,70.0,59.0,70.0,59.0,75.0,82.0,69.0,52.0,61.0,70.0,67.0,66.0,59.0,58.73913043478261,64.0,59.0,9.0,10.0,7.0,6.0,6.0,3.3,60.0,0,G. Makouta
32,71,71,1.2,7.0,1.0,3.0,2.0,176.0,73.0,56.0,51.0,64.0,71.0,47.0,64.0,46.0,41.0,63.0,66.0,67.0,65.0,64.0,66.0,72.0,64.0,82.0,90.0,72.0,50.0,84.0,69.0,54.0,53.0,41.0,69.0,58.73913043478261,73.0,67.0,6.0,8.0,13.0,14.0,11.0,2.2,67.0,0,J. Hogg
22,70,78,3.6,6.0,1.0,2.0,3.0,173.0,63.0,56.0,56.0,53.0,71.0,52.0,73.0,42.0,43.0,63.0,70.0,71.0,67.0,76.0,70.0,82.0,67.0,38.0,89.0,53.0,65.0,74.0,67.0,60.0,70.0,42.0,62.0,58.73913043478261,73.0,67.0,13.0,13.0,11.0,7.0,7.0,7.4,59.0,0,L. O'Brien
23,67,70,1.4,3.0,1.0,3.0,2.0,170.0,61.0,65.0,59.0,54.0,71.0,34.0,67.0,68.0,54.0,69.0,69.0,67.0,68.0,80.0,60.0,81.0,69.0,79.0,72.0,55.0,69.0,48.0,61.0,55.0,69.0,48.0,66.0,58.73913043478261,60.0,60.0,8.0,15.0,12.0,9.0,7.0,2.0,57.0,0,A. Manneh
28,67,67,1.0,4.0,1.0,2.0,3.0,182.0,73.0,71.0,63.0,50.0,70.0,60.0,68.0,73.0,67.0,66.0,70.0,52.0,52.0,68.0,63.0,68.0,68.0,59.0,65.0,62.0,70.0,39.0,59.0,68.0,74.0,55.0,69.0,58.73913043478261,65.0,63.0,9.0,15.0,9.0,9.0,8.0,1.4,61.0,1,R. Kurzawa
32,67,67,800.0,2.0,1.0,4.0,3.0,183.0,70.0,65.0,62.0,30.0,68.0,65.0,68.0,65.0,68.0,65.0,69.0,61.0,69.0,85.0,69.0,83.0,62.0,77.0,85.0,65.0,65.0,59.0,53.0,67.0,73.0,71.0,72.0,58.73913043478261,38.0,23.0,6.0,4.0,14.0,4.0,7.0,1.0,53.0,1,J. O'Shea
17,68,85,3.0,500.0,1.0,4.0,4.0,178.0,68.0,51.0,58.0,55.0,67.0,54.0,74.0,65.0,41.0,61.0,73.0,78.0,70.0,85.0,66.0,85.0,53.0,76.0,70.0,65.0,54.0,66.0,56.0,57.0,68.0,40.0,77.0,58.73913043478261,63.0,62.0,8.0,14.0,8.0,10.0,6.0,5.9,57.0,0,K. Kozłowski
27,64,64,625.0,3.0,1.0,4.0,3.0,185.0,81.0,60.0,59.0,50.0,67.0,59.0,63.0,64.0,64.0,65.0,66.0,62.0,63.0,73.0,58.0,70.0,63.0,71.0,76.0,76.0,59.0,64.0,51.0,54.0,69.0,67.0,65.0,58.73913043478261,63.0,59.0,9.0,15.0,9.0,12.0,14.0,831.0,42.0,0,21 M. Doughty
23,69,75,2.0,6.0,1.0,3.0,2.0,186.0,78.0,59.0,49.0,65.0,70.0,45.0,72.0,54.0,39.0,63.0,68.0,68.0,71.0,65.0,64.0,62.0,66.0,74.0,77.0,75.0,54.0,73.0,66.0,64.0,67.0,44.0,66.0,58.73913043478261,66.0,64.0,14.0,9.0,8.0,6.0,8.0,3.4,67.0,0,A. Sissako
22,67,78,2.3,3.0,1.0,3.0,3.0,180.0,76.0,54.0,54.0,63.0,68.0,58.0,66.0,58.0,36.0,65.0,68.0,70.0,70.0,64.0,69.0,71.0,52.0,69.0,91.0,63.0,56.0,67.0,69.0,59.0,66.0,47.0,73.0,58.73913043478261,68.0,62.0,14.0,5.0,12.0,8.0,5.0,3.7,68.0,0,B. Slisz
25,66,73,1.6,3.0,1.0,4.0,2.0,187.0,65.0,59.0,51.0,62.0,69.0,50.0,66.0,59.0,64.0,65.0,67.0,70.0,70.0,64.0,65.0,66.0,60.0,63.0,80.0,71.0,58.0,60.0,59.0,59.0,61.0,57.0,68.0,58.73913043478261,66.0,57.0,8.0,12.0,10.0,10.0,12.0,3.1,64.0,0,21 R. Basque
21,69,79,3.1,7.0,1.0,3.0,3.0,176.0,68.0,55.0,55.0,40.0,72.0,40.0,68.0,60.0,40.0,68.0,70.0,74.0,73.0,68.0,65.0,75.0,66.0,60.0,76.0,63.0,60.0,75.0,64.0,64.0,73.0,50.0,64.0,58.73913043478261,64.0,64.0,8.0,7.0,8.0,11.0,14.0,91.15727040816328,64.0,0,Pol Lozano
29,64,64,575.0,3.0,1.0,3.0,2.0,169.0,66.0,61.0,58.0,51.0,61.0,58.0,64.0,70.0,63.0,59.0,63.0,89.0,79.0,91.0,51.0,90.0,63.0,92.0,70.0,41.0,63.0,59.0,37.0,56.0,55.0,61.0,66.0,58.73913043478261,59.0,58.0,11.0,9.0,11.0,13.0,8.0,834.0,39.0,0,21 D. Schütz
33,65,65,450.0,2.0,1.0,3.0,2.0,183.0,69.0,54.0,57.0,70.0,66.0,29.0,64.0,43.0,50.0,64.0,65.0,54.0,53.0,85.0,65.0,57.0,66.0,85.0,84.0,76.0,58.0,88.0,66.0,64.0,62.0,53.0,68.0,58.73913043478261,64.0,61.0,7.0,10.0,12.0,7.0,16.0,788.0,58.0,0,M. Davidson
29,63,63,475.0,5.0,1.0,5.0,3.0,180.0,77.0,55.0,57.0,56.0,64.0,56.0,63.0,58.0,53.0,63.0,64.0,64.0,60.0,68.0,61.0,71.0,68.0,63.0,90.0,76.0,63.0,78.0,62.0,57.0,57.0,57.0,59.0,58.73913043478261,61.0,60.0,9.0,12.0,8.0,9.0,12.0,831.0,58.0,0,O. Clarke
21,67,76,2.3,4.0,1.0,3.0,2.0,182.0,75.0,65.0,56.0,52.0,69.0,48.0,66.0,64.0,60.0,66.0,68.0,53.0,63.0,50.0,66.0,67.0,63.0,76.0,78.0,63.0,64.0,69.0,70.0,58.0,63.0,50.0,66.0,58.73913043478261,65.0,57.0,11.0,8.0,12.0,9.0,15.0,3.8,69.0,0,C. Durkin
29,67,67,1.0,3.0,1.0,3.0,3.0,186.0,79.0,66.0,64.0,61.0,70.0,59.0,71.0,63.0,60.0,66.0,69.0,66.0,69.0,70.0,69.0,63.0,58.0,60.0,64.0,63.0,67.0,46.0,59.0,69.0,70.0,65.0,66.0,58.73913043478261,54.0,56.0,14.0,16.0,7.0,13.0,10.0,1.6,35.0,0,Josep Señé
29,78,78,12.0,53.0,2.0,3.0,2.0,183.0,83.0,37.0,25.0,69.0,78.0,52.0,63.0,49.0,53.0,72.0,70.0,50.0,34.0,54.0,72.0,59.0,75.0,65.0,74.0,82.0,48.0,89.0,81.0,48.0,56.0,54.0,74.0,58.73913043478261,82.0,78.0,12.0,14.0,10.0,11.0,16.0,22.8,80.0,0,Oriol Romeu
27,63,64,550.0,3.0,1.0,2.0,2.0,176.0,64.0,57.0,47.0,51.0,64.0,51.0,61.0,63.0,61.0,64.0,63.0,66.0,67.0,73.0,62.0,73.0,64.0,81.0,88.0,64.0,60.0,70.0,61.0,54.0,62.0,48.0,61.0,58.73913043478261,62.0,58.0,13.0,10.0,9.0,13.0,9.0,1.0,62.0,0,J. Hessenthaler
21,69,78,3.0,8.0,1.0,3.0,2.0,189.0,90.0,56.0,57.0,58.0,70.0,64.0,66.0,51.0,50.0,66.0,69.0,51.0,55.0,52.0,67.0,53.0,77.0,62.0,73.0,84.0,66.0,74.0,66.0,59.0,66.0,54.0,68.0,58.73913043478261,67.0,59.0,9.0,14.0,15.0,12.0,9.0,6.6,59.0,0,J. Onana
27,72,72,2.2,11.0,1.0,3.0,3.0,180.0,79.0,63.0,41.0,52.0,70.0,35.0,60.0,59.0,55.0,66.0,69.0,67.0,56.0,70.0,69.0,73.0,54.0,61.0,84.0,77.0,43.0,85.0,71.0,57.0,66.0,41.0,70.0,58.73913043478261,70.0,67.0,6.0,13.0,15.0,11.0,11.0,2.8,73.0,0,N. Poulsen
31,68,68,1.0,4.0,1.0,3.0,3.0,183.0,76.0,59.0,40.0,63.0,72.0,26.0,63.0,53.0,66.0,70.0,66.0,69.0,71.0,71.0,65.0,76.0,50.0,57.0,89.0,75.0,51.0,65.0,72.0,57.0,72.0,43.0,63.0,58.73913043478261,68.0,68.0,10.0,10.0,10.0,9.0,13.0,1.3,61.0,0,Han Kook Young
36,70,70,500.0,6.0,1.0,3.0,2.0,180.0,78.0,64.0,55.0,60.0,80.0,42.0,62.0,65.0,67.0,79.0,74.0,35.0,33.0,51.0,71.0,57.0,71.0,37.0,32.0,82.0,57.0,75.0,68.0,69.0,78.0,90.0,74.0,58.73913043478261,63.0,58.0,12.0,10.0,14.0,16.0,14.0,750.0,68.0,1,N. Ortigoza
24,67,75,2.1,9.0,1.0,3.0,2.0,180.0,64.0,50.0,54.0,54.0,68.0,46.0,62.0,54.0,56.0,67.0,65.0,68.0,71.0,74.0,64.0,72.0,56.0,82.0,91.0,65.0,59.0,53.0,65.0,56.0,65.0,52.0,62.0,58.73913043478261,63.0,60.0,7.0,16.0,8.0,13.0,10.0,91.15727040816328,63.0,0,R. Wintle
26,70,73,2.1,7.0,1.0,4.0,4.0,171.0,72.0,67.0,63.0,41.0,70.0,58.0,71.0,77.0,68.0,69.0,72.0,82.0,73.0,83.0,65.0,83.0,70.0,60.0,77.0,61.0,61.0,46.0,38.0,67.0,72.0,58.0,68.0,58.73913043478261,34.0,31.0,16.0,14.0,7.0,15.0,9.0,3.0,31.0,0,H. Ongenda
29,71,71,1.8,12.0,1.0,3.0,3.0,176.0,75.0,73.0,44.0,42.0,74.0,76.0,71.0,64.0,73.0,51.0,75.0,67.0,66.0,74.0,73.0,70.0,77.0,69.0,46.0,53.0,76.0,69.0,48.0,75.0,77.0,69.0,81.0,58.73913043478261,41.0,37.0,8.0,10.0,7.0,10.0,11.0,3.4,32.0,1,Mauro Riboas
25,65,68,950.0,500.0,1.0,3.0,3.0,175.0,75.0,66.0,70.0,42.0,60.0,59.0,67.0,75.0,74.0,62.0,70.0,65.0,64.0,60.0,71.0,77.0,77.0,63.0,70.0,74.0,78.0,46.0,23.0,60.0,61.0,59.0,63.0,58.73913043478261,54.0,52.0,11.0,12.0,15.0,11.0,14.0,2.1,46.0,0,G. Barreto
22,68,76,2.6,500.0,1.0,3.0,3.0,176.0,72.0,52.0,58.0,65.0,67.0,57.0,62.0,42.0,60.0,63.0,67.0,64.0,60.0,61.0,68.0,63.0,67.0,33.0,75.0,70.0,64.0,60.0,68.0,61.0,68.0,65.0,55.0,58.73913043478261,68.0,67.0,7.0,14.0,16.0,16.0,16.0,6.1,64.0,0,C. Larotonda
22,64,72,1.2,1.0,1.0,3.0,3.0,176.0,70.0,68.0,65.0,44.0,63.0,68.0,64.0,63.0,58.0,60.0,66.0,68.0,70.0,65.0,63.0,73.0,69.0,45.0,70.0,55.0,59.0,56.0,63.0,63.0,60.0,67.0,66.0,58.73913043478261,67.0,56.0,15.0,9.0,8.0,8.0,15.0,2.1,65.0,0,Aldasoro
26,65,68,925.0,2.0,1.0,3.0,2.0,187.0,79.0,59.0,55.0,56.0,67.0,49.0,66.0,47.0,44.0,65.0,65.0,60.0,65.0,60.0,70.0,65.0,65.0,70.0,75.0,79.0,63.0,75.0,65.0,60.0,60.0,60.0,67.0,58.73913043478261,66.0,63.0,7.0,11.0,14.0,8.0,6.0,2.0,68.0,0,Nené
27,70,70,1.7,3.0,1.0,3.0,3.0,181.0,76.0,72.0,60.0,48.0,78.0,59.0,74.0,78.0,65.0,74.0,76.0,64.0,65.0,70.0,65.0,76.0,64.0,53.0,62.0,35.0,72.0,50.0,48.0,65.0,70.0,64.0,70.0,58.73913043478261,50.0,45.0,6.0,12.0,11.0,8.0,14.0,2.7,54.0,1,M. Valoti
24,69,73,2.0,6.0,1.0,3.0,3.0,175.0,65.0,64.0,49.0,20.0,75.0,58.0,73.0,63.0,54.0,72.0,72.0,78.0,76.0,91.0,69.0,83.0,66.0,66.0,80.0,42.0,55.0,64.0,62.0,53.0,72.0,48.0,68.0,58.73913043478261,52.0,43.0,10.0,7.0,15.0,8.0,12.0,3.1,55.0,0,T. Tekie
24,62,69,800.0,900.0,1.0,4.0,3.0,173.0,67.0,55.0,50.0,54.0,63.0,39.0,66.0,64.0,62.0,59.0,65.0,81.0,73.0,83.0,55.0,85.0,53.0,69.0,82.0,69.0,58.0,71.0,55.0,51.0,61.0,50.0,57.0,58.73913043478261,64.0,57.0,12.0,14.0,13.0,8.0,13.0,1.3,53.0,0,A. Condé
31,65,65,475.0,5.0,1.0,3.0,2.0,180.0,79.0,59.0,53.0,58.0,68.0,47.0,54.0,64.0,70.0,66.0,65.0,57.0,59.0,66.0,64.0,67.0,72.0,51.0,77.0,78.0,67.0,75.0,62.0,57.0,62.0,63.0,63.0,58.73913043478261,59.0,55.0,7.0,16.0,6.0,16.0,7.0,831.0,60.0,0,20 M. O'Connor
32,66,66,675.0,4.0,1.0,3.0,3.0,180.0,70.0,57.0,63.0,52.0,68.0,57.0,67.0,66.0,57.0,67.0,66.0,72.0,74.0,71.0,64.0,74.0,66.0,73.0,78.0,65.0,63.0,62.0,57.0,60.0,66.0,56.0,64.0,58.73913043478261,58.0,38.0,16.0,9.0,14.0,6.0,10.0,844.0,35.0,0,F. Berenguer
20,66,76,1.9,2.0,1.0,3.0,2.0,178.0,66.0,55.0,56.0,54.0,67.0,45.0,63.0,56.0,51.0,65.0,66.0,73.0,73.0,70.0,64.0,81.0,64.0,60.0,81.0,57.0,62.0,68.0,64.0,61.0,64.0,49.0,63.0,58.73913043478261,65.0,62.0,8.0,8.0,13.0,12.0,7.0,3.7,62.0,0,E. Erhahon
24,66,72,1.3,3.0,1.0,3.0,3.0,176.0,76.0,53.0,56.0,43.0,69.0,51.0,68.0,49.0,47.0,66.0,67.0,79.0,77.0,81.0,62.0,72.0,64.0,69.0,84.0,60.0,70.0,62.0,61.0,61.0,64.0,45.0,63.0,58.73913043478261,61.0,60.0,6.0,6.0,5.0,11.0,15.0,2.5,62.0,0,O. Rathbone
24,67,71,1.3,3.0,1.0,3.0,2.0,179.0,70.0,56.0,50.0,62.0,63.0,47.0,60.0,50.0,43.0,63.0,61.0,74.0,77.0,68.0,63.0,74.0,61.0,77.0,79.0,73.0,60.0,76.0,66.0,47.0,58.0,46.0,66.0,58.73913043478261,69.0,68.0,11.0,6.0,9.0,10.0,14.0,2.0,65.0,0,D. Saddiki
23,71,75,2.7,10.0,1.0,3.0,3.0,184.0,69.0,48.0,58.0,52.0,74.0,48.0,70.0,55.0,42.0,71.0,72.0,70.0,63.0,64.0,73.0,67.0,63.0,64.0,74.0,65.0,61.0,65.0,70.0,62.0,71.0,53.0,70.0,58.73913043478261,69.0,67.0,6.0,8.0,9.0,8.0,6.0,5.1,58.0,0,G. Maggiore
32,65,65,475.0,3.0,1.0,3.0,3.0,171.0,71.0,59.0,49.0,61.0,65.0,44.0,61.0,62.0,56.0,65.0,62.0,55.0,54.0,78.0,62.0,84.0,60.0,88.0,81.0,57.0,50.0,69.0,63.0,58.0,62.0,60.0,74.0,58.73913043478261,63.0,63.0,6.0,14.0,8.0,12.0,11.0,831.0,63.0,0,J. Spearing
29,68,68,1.0,12.0,1.0,3.0,3.0,183.0,73.0,58.0,53.0,58.0,77.0,57.0,72.0,53.0,72.0,75.0,72.0,59.0,54.0,66.0,70.0,60.0,72.0,50.0,66.0,59.0,71.0,58.0,58.0,60.0,63.0,54.0,68.0,58.73913043478261,67.0,62.0,9.0,8.0,9.0,11.0,8.0,91.15727040816328,63.0,1,M. Bourabia
25,72,75,3.1,9.0,1.0,3.0,3.0,173.0,71.0,70.0,73.0,43.0,68.0,56.0,73.0,75.0,73.0,67.0,71.0,78.0,75.0,80.0,65.0,78.0,69.0,38.0,67.0,47.0,75.0,40.0,44.0,69.0,75.0,70.0,72.0,58.73913043478261,46.0,37.0,12.0,9.0,9.0,8.0,8.0,5.2,36.0,1,Curro Sánchez
24,67,73,1.6,3.0,1.0,3.0,3.0,176.0,67.0,64.0,60.0,48.0,70.0,48.0,70.0,75.0,64.0,69.0,71.0,66.0,64.0,69.0,64.0,71.0,63.0,60.0,72.0,44.0,57.0,62.0,50.0,61.0,70.0,65.0,60.0,58.73913043478261,57.0,50.0,10.0,7.0,7.0,16.0,15.0,2.6,64.0,0,R. Maulun
31,65,65,575.0,3.0,1.0,3.0,3.0,178.0,69.0,55.0,60.0,55.0,67.0,53.0,65.0,64.0,58.0,65.0,63.0,62.0,68.0,70.0,61.0,73.0,67.0,60.0,81.0,61.0,60.0,58.0,57.0,63.0,69.0,62.0,63.0,58.73913043478261,55.0,53.0,12.0,8.0,16.0,14.0,13.0,1.0,55.0,0,L. Sercombe
23,70,79,3.3,19.0,1.0,3.0,2.0,178.0,66.0,66.0,50.0,57.0,72.0,51.0,65.0,60.0,43.0,68.0,70.0,68.0,70.0,65.0,70.0,76.0,59.0,64.0,58.0,46.0,60.0,73.0,71.0,50.0,62.0,55.0,56.0,58.73913043478261,72.0,70.0,12.0,7.0,7.0,7.0,7.0,5.9,72.0,0,D. Kulikov
28,62,62,350.0,500.0,1.0,2.0,2.0,173.0,72.0,59.0,56.0,48.0,63.0,53.0,60.0,62.0,64.0,63.0,63.0,66.0,67.0,74.0,59.0,79.0,60.0,74.0,83.0,58.0,63.0,56.0,58.0,59.0,62.0,62.0,62.0,58.73913043478261,60.0,55.0,15.0,14.0,7.0,10.0,12.0,753.0,58.0,0,L. Young
24,64,69,875.0,4.0,1.0,4.0,3.0,182.0,67.0,60.0,59.0,52.0,66.0,53.0,63.0,65.0,58.0,64.0,64.0,74.0,68.0,72.0,59.0,72.0,64.0,54.0,76.0,62.0,62.0,66.0,58.0,58.0,65.0,54.0,67.0,58.73913043478261,61.0,57.0,12.0,9.0,9.0,10.0,16.0,1.6,59.0,0,B. Stevenson
29,65,65,700.0,1.0,1.0,4.0,2.0,171.0,66.0,63.0,52.0,42.0,67.0,44.0,59.0,52.0,61.0,65.0,68.0,82.0,79.0,79.0,64.0,78.0,72.0,83.0,88.0,56.0,54.0,56.0,60.0,58.0,66.0,44.0,57.0,58.73913043478261,59.0,52.0,10.0,13.0,11.0,9.0,6.0,875.0,49.0,0,H. Shimoda
26,68,71,1.6,3.0,1.0,4.0,3.0,182.0,74.0,78.0,58.0,51.0,77.0,60.0,66.0,77.0,72.0,76.0,67.0,52.0,38.0,66.0,61.0,74.0,71.0,34.0,59.0,69.0,67.0,60.0,59.0,59.0,73.0,57.0,69.0,58.73913043478261,58.0,55.0,15.0,11.0,8.0,8.0,7.0,2.1,56.0,1,D. Bojanić
27,70,73,1.8,8.0,1.0,3.0,2.0,170.0,65.0,49.0,49.0,31.0,69.0,38.0,56.0,39.0,54.0,66.0,65.0,74.0,72.0,64.0,71.0,80.0,71.0,55.0,84.0,67.0,62.0,78.0,69.0,57.0,59.0,54.0,62.0,58.73913043478261,70.0,71.0,14.0,14.0,14.0,6.0,9.0,2.8,68.0,0,K. Malinov
25,64,68,800.0,2.0,1.0,3.0,3.0,178.0,79.0,57.0,52.0,48.0,62.0,45.0,72.0,64.0,59.0,63.0,68.0,67.0,67.0,80.0,61.0,73.0,61.0,70.0,81.0,59.0,53.0,63.0,63.0,59.0,64.0,48.0,62.0,58.73913043478261,59.0,58.0,8.0,15.0,11.0,13.0,14.0,1.2,62.0,0,M. Pepić
22,67,76,2.3,3.0,1.0,3.0,3.0,184.0,76.0,60.0,54.0,62.0,71.0,37.0,68.0,65.0,69.0,67.0,73.0,64.0,66.0,58.0,66.0,59.0,61.0,64.0,73.0,66.0,48.0,68.0,64.0,46.0,68.0,57.0,59.0,58.73913043478261,67.0,64.0,12.0,15.0,9.0,6.0,13.0,4.0,59.0,0,Meseguer
36,71,71,375.0,4.0,2.0,3.0,2.0,175.0,80.0,53.0,56.0,50.0,71.0,49.0,65.0,55.0,44.0,64.0,71.0,37.0,34.0,71.0,62.0,70.0,74.0,75.0,72.0,73.0,59.0,86.0,72.0,47.0,51.0,65.0,73.0,58.73913043478261,72.0,70.0,7.0,7.0,14.0,15.0,14.0,656.0,74.0,0,S. Brown
24,70,73,2.0,10.0,1.0,3.0,2.0,184.0,75.0,51.0,55.0,66.0,65.0,43.0,61.0,31.0,38.0,63.0,66.0,73.0,65.0,72.0,69.0,57.0,67.0,57.0,87.0,69.0,66.0,87.0,68.0,56.0,54.0,43.0,62.0,58.73913043478261,73.0,74.0,9.0,9.0,13.0,11.0,11.0,4.0,68.0,0,I. Šunjić
19,68,81,2.7,7.0,1.0,3.0,3.0,175.0,70.0,55.0,39.0,60.0,72.0,39.0,70.0,46.0,44.0,70.0,68.0,72.0,70.0,83.0,65.0,84.0,58.0,61.0,70.0,61.0,52.0,65.0,70.0,57.0,61.0,51.0,66.0,58.73913043478261,66.0,65.0,8.0,14.0,12.0,9.0,15.0,6.8,64.0,0,H. Massengo
24,67,71,1.5,5.0,1.0,3.0,3.0,189.0,84.0,60.0,67.0,55.0,72.0,56.0,66.0,68.0,70.0,70.0,68.0,68.0,72.0,62.0,58.0,52.0,66.0,50.0,69.0,75.0,68.0,42.0,58.0,62.0,67.0,67.0,64.0,58.73913043478261,48.0,46.0,14.0,13.0,13.0,13.0,13.0,2.3,48.0,0,E. Peretz
29,65,65,700.0,1.0,1.0,3.0,2.0,196.0,75.0,54.0,56.0,58.0,65.0,59.0,65.0,62.0,56.0,61.0,66.0,70.0,71.0,57.0,66.0,55.0,67.0,35.0,79.0,71.0,64.0,68.0,68.0,59.0,62.0,56.0,63.0,58.73913043478261,65.0,61.0,12.0,9.0,15.0,8.0,15.0,875.0,61.0,0,A. Diop
19,70,83,3.8,5.0,1.0,2.0,2.0,178.0,70.0,55.0,60.0,46.0,72.0,49.0,71.0,62.0,52.0,69.0,72.0,70.0,69.0,71.0,69.0,72.0,57.0,57.0,76.0,60.0,59.0,53.0,59.0,68.0,72.0,54.0,70.0,58.73913043478261,65.0,62.0,8.0,8.0,12.0,6.0,6.0,7.7,55.0,0,C. Medina
27,72,73,2.4,8.0,1.0,2.0,3.0,183.0,75.0,55.0,44.0,39.0,72.0,49.0,65.0,51.0,41.0,67.0,67.0,69.0,69.0,61.0,67.0,69.0,61.0,59.0,69.0,57.0,63.0,88.0,73.0,59.0,65.0,43.0,65.0,58.73913043478261,75.0,77.0,7.0,12.0,13.0,10.0,14.0,5.2,66.0,0,I. Rossi
28,62,62,400.0,500.0,1.0,3.0,3.0,182.0,74.0,63.0,58.0,57.0,67.0,58.0,65.0,70.0,72.0,59.0,63.0,73.0,74.0,58.0,58.0,63.0,68.0,59.0,71.0,68.0,54.0,67.0,59.0,63.0,62.0,64.0,60.0,58.73913043478261,58.0,59.0,11.0,11.0,7.0,8.0,6.0,540.0,42.0,0,K. Rendón
24,65,71,1.1,3.0,1.0,3.0,3.0,185.0,73.0,51.0,59.0,58.0,65.0,39.0,66.0,54.0,44.0,64.0,65.0,83.0,80.0,66.0,66.0,58.0,64.0,56.0,90.0,72.0,62.0,62.0,62.0,63.0,62.0,58.0,66.0,58.73913043478261,62.0,59.0,7.0,9.0,9.0,6.0,15.0,2.1,59.0,0,Panutche Camará
40,67,67,0.0,5.0,1.0,4.0,3.0,180.0,75.0,61.0,60.0,66.0,70.0,64.0,65.0,64.0,65.0,66.0,70.0,37.0,33.0,51.0,62.0,70.0,68.0,48.0,31.0,63.0,66.0,87.0,70.0,63.0,72.0,68.0,72.0,58.73913043478261,64.0,62.0,13.0,16.0,6.0,10.0,14.0,91.15727040816328,69.0,1,Zheng Zhi
26,71,72,2.2,15.0,1.0,4.0,3.0,173.0,70.0,68.0,70.0,55.0,71.0,69.0,75.0,65.0,63.0,59.0,76.0,78.0,70.0,85.0,71.0,82.0,65.0,65.0,77.0,59.0,70.0,38.0,28.0,69.0,61.0,61.0,64.0,58.73913043478261,34.0,27.0,14.0,9.0,8.0,10.0,12.0,4.1,29.0,0,J. Green
23,71,78,3.7,650.0,1.0,3.0,2.0,178.0,69.0,40.0,66.0,57.0,73.0,44.0,76.0,41.0,40.0,72.0,74.0,68.0,72.0,67.0,71.0,72.0,62.0,63.0,77.0,68.0,66.0,40.0,68.0,65.0,69.0,51.0,58.0,58.73913043478261,65.0,58.0,13.0,6.0,9.0,14.0,13.0,8.9,53.0,0,M. Villasanti
22,65,68,1.0,2.0,1.0,3.0,2.0,182.0,73.0,55.0,55.0,57.0,65.0,40.0,65.0,63.0,45.0,66.0,66.0,76.0,69.0,72.0,65.0,71.0,57.0,69.0,79.0,70.0,56.0,74.0,64.0,58.0,63.0,46.0,61.0,58.73913043478261,59.0,55.0,6.0,15.0,11.0,9.0,10.0,1.4,62.0,0,G. Papanikolaou
28,65,65,625.0,2.0,1.0,3.0,2.0,185.0,74.0,57.0,47.0,62.0,66.0,46.0,60.0,55.0,57.0,64.0,63.0,68.0,64.0,71.0,62.0,71.0,60.0,80.0,78.0,71.0,58.0,65.0,65.0,57.0,59.0,44.0,63.0,58.73913043478261,62.0,61.0,16.0,7.0,12.0,10.0,13.0,781.0,61.0,0,D. Pedersen
30,68,68,1.0,5.0,1.0,3.0,2.0,184.0,80.0,41.0,50.0,61.0,72.0,56.0,56.0,61.0,70.0,68.0,72.0,49.0,41.0,57.0,65.0,63.0,78.0,64.0,61.0,76.0,72.0,70.0,62.0,49.0,66.0,63.0,68.0,58.73913043478261,69.0,64.0,9.0,11.0,11.0,11.0,11.0,1.5,62.0,0,T. Petsos
23,64,69,875.0,4.0,1.0,3.0,2.0,176.0,73.0,57.0,56.0,48.0,65.0,46.0,63.0,60.0,56.0,64.0,65.0,68.0,73.0,76.0,62.0,77.0,61.0,73.0,77.0,58.0,59.0,56.0,57.0,59.0,65.0,61.0,60.0,58.73913043478261,60.0,56.0,14.0,13.0,7.0,7.0,12.0,1.6,59.0,0,R. Hendry
21,68,75,2.5,4.0,1.0,4.0,4.0,175.0,70.0,58.0,59.0,40.0,65.0,43.0,71.0,64.0,61.0,59.0,69.0,79.0,72.0,89.0,62.0,84.0,62.0,85.0,73.0,54.0,58.0,66.0,44.0,65.0,67.0,58.0,68.0,58.73913043478261,46.0,37.0,13.0,11.0,12.0,7.0,11.0,3.6,46.0,0,A. Mucolli
23,71,77,2.7,6.0,1.0,3.0,2.0,179.0,74.0,39.0,42.0,70.0,72.0,33.0,59.0,59.0,35.0,66.0,68.0,73.0,68.0,68.0,69.0,66.0,68.0,74.0,81.0,75.0,63.0,63.0,72.0,49.0,64.0,44.0,76.0,58.73913043478261,69.0,67.0,9.0,6.0,8.0,11.0,8.0,5.1,72.0,0,J. Esquivel
26,68,69,1.4,3.0,1.0,4.0,2.0,188.0,80.0,52.0,56.0,66.0,70.0,48.0,64.0,56.0,52.0,69.0,68.0,49.0,52.0,56.0,69.0,52.0,58.0,59.0,81.0,74.0,53.0,68.0,69.0,61.0,68.0,54.0,69.0,58.73913043478261,69.0,68.0,12.0,16.0,13.0,8.0,10.0,1.9,69.0,0,M. Steinmann
