Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness,cluster,Player Name
28,65,65,625.0,3.0,1.0,3.0,2.0,186.0,82.0,45.0,35.0,62.0,67.0,38.0,58.0,44.0,38.0,62.0,65.0,52.0,55.0,53.0,65.0,60.0,58.0,70.0,65.0,78.0,38.0,64.0,63.0,49.0,45.0,38.0,65.0,73.73469387755102,63.0,58.0,9.0,7.0,8.0,14.0,13.0,781.0,64.0,0,21 K. Enghardt
35,75,75,1.5,12.0,1.0,3.0,2.0,184.0,82.0,35.0,26.0,76.0,63.0,28.0,49.0,33.0,48.0,59.0,61.0,32.0,33.0,53.0,74.0,55.0,50.0,81.0,64.0,81.0,29.0,82.0,78.0,40.0,49.0,47.0,71.0,73.73469387755102,76.0,78.0,11.0,7.0,11.0,7.0,11.0,2.6,75.0,0,G. Cabral
29,76,76,6.5,28.0,2.0,4.0,2.0,190.0,77.0,30.0,38.0,80.0,69.0,28.0,42.0,33.0,39.0,69.0,54.0,46.0,34.0,52.0,79.0,49.0,58.0,67.0,62.0,77.0,35.0,75.0,76.0,37.0,39.0,37.0,71.0,73.73469387755102,77.0,79.0,14.0,10.0,16.0,10.0,9.0,11.7,82.0,0,R. Knoche
25,66,73,1.6,2.0,1.0,2.0,2.0,186.0,80.0,50.0,29.0,64.0,63.0,37.0,51.0,48.0,35.0,65.0,55.0,63.0,68.0,63.0,59.0,60.0,58.0,71.0,68.0,80.0,26.0,66.0,65.0,34.0,29.0,40.0,61.0,73.73469387755102,66.0,62.0,15.0,11.0,11.0,12.0,12.0,2.3,66.0,0,I. Näsberg
24,66,75,1.8,3.0,1.0,2.0,2.0,187.0,71.0,56.0,37.0,63.0,56.0,37.0,45.0,35.0,41.0,43.0,56.0,58.0,67.0,67.0,60.0,43.0,51.0,75.0,71.0,72.0,45.0,63.0,62.0,42.0,37.0,46.0,52.0,73.73469387755102,70.0,68.0,15.0,9.0,14.0,12.0,15.0,2.9,71.0,0,T. Asta-Buruaga
28,66,66,725.0,3.0,1.0,4.0,2.0,180.0,77.0,58.0,31.0,58.0,54.0,25.0,62.0,29.0,32.0,41.0,60.0,74.0,77.0,73.0,60.0,53.0,41.0,78.0,81.0,79.0,24.0,76.0,63.0,46.0,39.0,42.0,56.0,73.73469387755102,65.0,64.0,6.0,11.0,15.0,10.0,9.0,906.0,65.0,0,Z. Gordon
34,64,64,140.0,2.0,1.0,3.0,2.0,185.0,81.0,44.0,35.0,63.0,65.0,45.0,53.0,50.0,43.0,61.0,60.0,51.0,49.0,59.0,61.0,53.0,56.0,70.0,78.0,73.0,34.0,65.0,63.0,49.0,49.0,29.0,64.0,62.0,60.0,61.0,6.0,12.0,16.0,10.0,16.0,245.0,69.04920514761544,0,19 D. Perquis
29,72,72,2.0,35.0,1.0,3.0,2.0,193.0,76.0,38.0,40.0,79.0,60.0,30.0,45.0,37.0,33.0,60.0,55.0,40.0,42.0,32.0,62.0,36.0,62.0,87.0,63.0,84.0,49.0,83.0,72.0,58.0,41.0,45.0,57.0,73.73469387755102,73.0,71.0,9.0,11.0,16.0,8.0,12.0,3.8,68.0,0,S. Duffy
28,70,72,1.6,700.0,1.0,3.0,2.0,186.0,84.0,44.0,30.0,70.0,66.0,35.0,40.0,33.0,31.0,49.0,68.0,63.0,63.0,61.0,67.0,62.0,44.0,73.0,71.0,75.0,29.0,66.0,72.0,32.0,36.0,60.0,56.0,73.73469387755102,71.0,67.0,6.0,12.0,9.0,14.0,13.0,3.6,69.0,0,W. Riveros
35,78,78,3.7,26.0,3.0,2.0,2.0,191.0,81.0,39.0,35.0,83.0,63.0,43.0,46.0,33.0,27.0,65.0,57.0,40.0,52.0,47.0,71.0,52.0,46.0,73.0,67.0,89.0,35.0,84.0,76.0,33.0,28.0,39.0,70.0,73.73469387755102,79.0,77.0,15.0,5.0,7.0,6.0,11.0,7.0,77.0,0,21 M. Škrtel
27,70,73,1.8,4.0,1.0,3.0,2.0,187.0,80.0,28.0,36.0,71.0,70.0,34.0,56.0,39.0,38.0,65.0,64.0,54.0,48.0,41.0,73.0,45.0,52.0,60.0,67.0,78.0,41.0,71.0,70.0,47.0,48.0,46.0,59.0,73.73469387755102,71.0,69.0,5.0,11.0,8.0,11.0,12.0,3.9,71.0,0,T. Phete
29,64,64,500.0,950.0,1.0,3.0,2.0,186.0,84.0,60.0,28.0,62.0,56.0,55.0,53.0,31.0,35.0,57.0,50.0,64.0,66.0,52.0,59.0,45.0,56.0,88.0,74.0,83.0,38.0,66.0,59.0,43.0,48.0,33.0,55.0,73.73469387755102,63.0,64.0,9.0,14.0,9.0,11.0,6.0,675.0,63.0,0,Tiri
27,67,68,1.0,3.0,1.0,2.0,2.0,182.0,77.0,34.0,34.0,61.0,66.0,31.0,60.0,34.0,30.0,67.0,59.0,64.0,67.0,64.0,55.0,61.0,40.0,61.0,61.0,71.0,46.0,82.0,70.0,26.0,48.0,44.0,51.0,73.73469387755102,68.0,67.0,15.0,14.0,15.0,10.0,7.0,1.5,68.0,0,21 V. Cabrera
32,67,67,650.0,5.0,2.0,3.0,2.0,189.0,83.0,58.0,35.0,72.0,63.0,50.0,45.0,59.0,58.0,67.0,60.0,32.0,34.0,34.0,50.0,39.0,67.0,58.0,33.0,77.0,55.0,75.0,66.0,42.0,59.0,59.0,60.0,73.73469387755102,70.0,67.0,11.0,12.0,6.0,11.0,8.0,975.0,68.0,1,H. Badstuber
37,73,73,275.0,8.0,1.0,2.0,2.0,187.0,88.0,60.0,24.0,71.0,61.0,28.0,52.0,57.0,40.0,66.0,59.0,37.0,38.0,29.0,65.0,54.0,46.0,81.0,59.0,86.0,34.0,79.0,73.0,31.0,58.0,36.0,65.0,75.0,70.0,66.0,15.0,14.0,13.0,7.0,16.0,688.0,69.04920514761544,0,18 N. Johansson
24,66,71,1.2,2.0,1.0,3.0,2.0,185.0,81.0,33.0,24.0,64.0,61.0,30.0,49.0,37.0,34.0,61.0,60.0,65.0,68.0,62.0,60.0,60.0,64.0,88.0,75.0,78.0,33.0,73.0,63.0,31.0,41.0,47.0,58.0,73.73469387755102,62.0,63.0,13.0,7.0,14.0,5.0,7.0,1.7,68.0,0,Verdasca
18,69,81,3.0,4.0,1.0,3.0,2.0,185.0,78.0,43.0,38.0,70.0,64.0,28.0,59.0,52.0,27.0,59.0,63.0,62.0,64.0,47.0,67.0,55.0,49.0,72.0,50.0,75.0,40.0,64.0,69.0,42.0,49.0,44.0,67.0,73.73469387755102,70.0,69.0,10.0,5.0,10.0,6.0,9.0,6.6,68.0,0,S. Sow
25,75,78,6.5,12.0,1.0,2.0,2.0,192.0,84.0,66.0,28.0,77.0,69.0,26.0,58.0,40.0,25.0,63.0,68.0,54.0,53.0,39.0,72.0,41.0,56.0,32.0,70.0,86.0,32.0,74.0,74.0,43.0,39.0,41.0,73.0,73.73469387755102,77.0,76.0,8.0,5.0,12.0,8.0,6.0,13.5,80.0,1,Vítor Tormena
24,72,76,3.0,25.0,1.0,3.0,2.0,185.0,76.0,28.0,22.0,69.0,67.0,23.0,58.0,41.0,26.0,63.0,59.0,70.0,74.0,67.0,71.0,71.0,48.0,68.0,63.0,65.0,23.0,71.0,76.0,24.0,38.0,31.0,67.0,73.73469387755102,75.0,73.0,9.0,14.0,10.0,12.0,13.0,5.6,75.0,0,A. Ismajli
30,69,69,1.1,4.0,1.0,4.0,2.0,184.0,81.0,53.0,30.0,71.0,61.0,60.0,57.0,33.0,30.0,57.0,62.0,61.0,64.0,61.0,69.0,56.0,26.0,72.0,57.0,70.0,22.0,82.0,66.0,32.0,53.0,37.0,65.0,73.73469387755102,71.0,65.0,8.0,7.0,13.0,11.0,15.0,2.3,65.0,0,J. Velázquez
32,71,71,1.2,10.0,1.0,3.0,2.0,189.0,82.0,40.0,41.0,77.0,67.0,34.0,47.0,48.0,23.0,54.0,62.0,39.0,50.0,40.0,64.0,51.0,71.0,71.0,69.0,85.0,21.0,72.0,69.0,36.0,55.0,50.0,70.0,73.73469387755102,68.0,66.0,10.0,14.0,14.0,8.0,8.0,1.8,72.0,0,G. Burdisso
32,69,69,900.0,500.0,1.0,3.0,2.0,184.0,78.0,40.0,29.0,68.0,53.0,41.0,53.0,32.0,31.0,58.0,63.0,66.0,69.0,45.0,65.0,64.0,50.0,71.0,69.0,71.0,21.0,68.0,68.0,27.0,48.0,54.0,70.0,73.73469387755102,72.0,74.0,11.0,11.0,11.0,12.0,11.0,2.0,70.0,0,D. Cardoso
29,73,73,2.5,20.0,1.0,2.0,2.0,188.0,83.0,47.0,23.0,73.0,57.0,37.0,47.0,35.0,30.0,52.0,58.0,49.0,49.0,56.0,72.0,47.0,51.0,85.0,80.0,85.0,23.0,76.0,72.0,38.0,36.0,45.0,57.0,73.73469387755102,74.0,74.0,14.0,12.0,6.0,7.0,11.0,4.1,74.0,0,Iago
28,69,69,1.2,6.0,1.0,3.0,2.0,185.0,80.0,38.0,35.0,68.0,53.0,33.0,51.0,31.0,29.0,45.0,58.0,65.0,74.0,68.0,68.0,52.0,42.0,83.0,79.0,83.0,31.0,69.0,69.0,34.0,39.0,45.0,62.0,73.73469387755102,67.0,68.0,7.0,15.0,6.0,15.0,8.0,2.1,67.0,0,M. Ihiekwe
29,74,74,2.5,35.0,2.0,2.0,2.0,194.0,85.0,33.0,37.0,91.0,52.0,26.0,36.0,30.0,21.0,49.0,42.0,77.0,82.0,44.0,73.0,34.0,69.0,79.0,64.0,78.0,38.0,77.0,64.0,40.0,33.0,53.0,63.16222222222222,76.0,78.0,80.0,7.0,8.0,12.0,6.0,6.0,122.88882636655948,69.04920514761544,0,16 Felipe Santana
29,76,76,6.5,9.0,1.0,3.0,2.0,187.0,92.0,40.0,28.0,80.0,58.0,27.0,57.0,36.0,26.0,48.0,63.0,58.0,61.0,53.0,67.0,33.0,52.0,61.0,76.0,92.0,27.0,91.0,81.0,37.0,41.0,26.0,59.0,73.73469387755102,75.0,71.0,13.0,10.0,10.0,14.0,11.0,9.8,72.0,0,Y. Gómez Andrade
30,68,68,1.0,4.0,1.0,3.0,2.0,194.0,89.0,38.0,35.0,71.0,67.0,24.0,52.0,45.0,59.0,71.0,64.0,36.0,44.0,50.0,65.0,32.0,70.0,80.0,42.0,76.0,54.0,58.0,70.0,30.0,57.0,41.0,66.0,73.73469387755102,70.0,67.0,14.0,9.0,9.0,13.0,12.0,1.4,68.0,0,B. Salamon
30,70,70,1.3,6.0,1.0,2.0,2.0,181.0,83.0,38.0,27.0,69.0,61.0,23.0,47.0,30.0,30.0,49.0,56.0,80.0,81.0,65.0,65.0,65.0,50.0,86.0,74.0,77.0,21.0,68.0,75.0,31.0,32.0,40.0,73.0,73.73469387755102,68.0,70.0,9.0,8.0,14.0,7.0,7.0,2.2,70.0,0,G. Velázquez
27,73,74,3.1,18.0,1.0,3.0,2.0,189.0,78.0,33.0,30.0,75.0,52.0,18.0,50.0,28.0,31.0,60.0,48.0,66.0,67.0,67.0,69.0,52.0,49.0,82.0,77.0,80.0,30.0,70.0,75.0,33.0,29.0,37.0,64.0,73.73469387755102,79.0,76.0,11.0,13.0,9.0,15.0,7.0,5.5,75.0,0,S. Barreiro
24,60,68,500.0,3.0,1.0,3.0,2.0,180.0,73.0,53.0,32.0,56.0,54.0,30.0,57.0,40.0,32.0,48.0,55.0,71.0,71.0,68.0,57.0,69.0,43.0,84.0,71.0,70.0,35.0,61.0,58.0,54.0,44.0,41.0,55.0,73.73469387755102,60.0,58.0,10.0,13.0,10.0,15.0,14.0,975.0,58.0,0,D. Bernard
22,71,84,4.3,4.0,1.0,2.0,2.0,185.0,77.0,35.0,22.0,69.0,64.0,25.0,36.0,32.0,27.0,59.0,61.0,65.0,69.0,59.0,71.0,58.0,66.0,80.0,73.0,73.0,28.0,76.0,71.0,29.0,38.0,44.0,61.0,73.73469387755102,71.0,68.0,6.0,5.0,10.0,14.0,14.0,11.7,73.0,0,Tomás Ribeiro
28,74,75,4.0,17.0,1.0,3.0,2.0,191.0,87.0,44.0,28.0,79.0,62.0,24.0,44.0,38.0,37.0,52.0,62.0,60.0,75.0,59.0,72.0,44.0,41.0,62.0,76.0,88.0,31.0,84.0,70.0,28.0,32.0,33.0,70.0,73.73469387755102,77.0,74.0,8.0,7.0,7.0,14.0,13.0,7.1,66.0,0,O. Colley
21,71,82,3.9,12.0,1.0,3.0,2.0,190.0,75.0,42.0,27.0,74.0,70.0,31.0,34.0,29.0,26.0,63.0,62.0,55.0,63.0,57.0,72.0,63.0,55.0,74.0,62.0,67.0,36.0,71.0,74.0,21.0,53.0,44.0,57.0,73.73469387755102,72.0,71.0,10.0,12.0,5.0,14.0,12.0,122.88882636655948,70.0,0,Jorge Cuenca
26,65,68,825.0,2.0,1.0,2.0,2.0,191.0,83.0,31.0,44.0,71.0,45.0,32.0,55.0,58.0,64.0,60.0,51.0,40.0,43.0,49.0,62.0,47.0,70.0,55.0,56.0,85.0,51.0,70.0,60.0,47.0,48.0,41.0,54.0,73.73469387755102,69.0,62.0,11.0,9.0,15.0,15.0,14.0,1.3,61.0,0,L. Gugganig
28,71,73,1.9,13.0,1.0,2.0,2.0,192.0,92.0,31.0,51.0,75.0,67.0,23.0,56.0,27.0,21.0,51.0,54.0,54.0,63.0,56.0,63.0,66.0,72.0,75.0,72.0,82.0,25.0,71.0,69.0,40.0,36.0,39.0,65.0,73.73469387755102,70.0,73.0,10.0,9.0,7.0,9.0,5.0,2.6,68.0,0,D. Khocholava
28,73,74,2.9,16.0,2.0,3.0,2.0,192.0,79.0,40.0,43.0,77.0,68.0,27.0,53.0,27.0,31.0,62.0,66.0,34.0,33.0,55.0,70.0,37.0,45.0,82.0,70.0,84.0,39.0,66.0,70.0,42.0,49.0,34.0,64.0,73.73469387755102,77.0,72.0,13.0,9.0,13.0,13.0,13.0,6.3,75.0,0,E. Roco
32,65,65,475.0,2.0,1.0,2.0,2.0,182.0,82.0,56.0,17.0,61.0,58.0,23.0,52.0,40.0,36.0,56.0,54.0,55.0,34.0,55.0,66.0,66.0,46.0,86.0,85.0,82.0,25.0,69.0,65.0,48.0,44.0,51.0,59.0,73.73469387755102,63.0,63.0,16.0,15.0,13.0,8.0,15.0,831.0,66.0,0,J. Rivierez
32,72,72,1.5,11.0,1.0,2.0,2.0,189.0,80.0,44.0,25.0,78.0,65.0,27.0,51.0,43.0,32.0,64.0,62.0,45.0,38.0,33.0,68.0,36.0,43.0,82.0,86.0,85.0,26.0,73.0,68.0,34.0,51.0,46.0,63.0,73.73469387755102,71.0,72.0,16.0,13.0,15.0,15.0,9.0,2.5,73.0,0,Igor Rossi
27,67,69,1.1,500.0,1.0,2.0,2.0,185.0,71.0,60.0,37.0,59.0,65.0,41.0,55.0,37.0,27.0,52.0,61.0,70.0,67.0,56.0,63.0,53.0,33.0,70.0,64.0,73.0,39.0,72.0,69.0,36.0,46.0,31.0,47.0,73.73469387755102,70.0,65.0,9.0,10.0,11.0,9.0,12.0,2.4,66.0,0,L. Sosa
33,82,84,0.0,0.0,3.0,4.0,1.0,189.0,90.0,54.0,37.0,86.0,66.0,34.32357247437775,53.0,40.17789165446559,77.0,72.0,71.0,55.0,59.0,54.68521229868228,76.0,54.83089311859444,88.0,73.43557833089312,72.0,90.0,71.0,87.0,79.0,80.0,46.56808199121523,80.0,63.16222222222222,81.0,85.0,68.36310395314787,6.0,21.0,72.0,21.0,21.0,122.88882636655948,69.04920514761544,1,10 M. Bordon
28,62,62,350.0,2.0,1.0,2.0,2.0,173.0,77.0,55.0,34.0,53.0,56.0,35.0,57.0,53.0,31.0,54.0,55.0,73.0,74.0,63.0,57.0,63.0,45.0,63.0,74.0,65.0,38.0,62.0,57.0,51.0,51.0,36.0,53.0,73.73469387755102,58.0,58.0,8.0,14.0,14.0,11.0,13.0,613.0,57.0,0,Z. Francis-Angol
22,65,70,1.0,1.0,1.0,3.0,2.0,186.0,76.0,57.0,34.0,67.0,57.0,28.0,48.0,45.0,41.0,45.0,59.0,80.0,84.0,78.0,62.0,66.0,44.0,47.0,53.0,68.0,32.0,62.0,67.0,28.0,42.0,37.0,62.0,73.73469387755102,68.0,64.0,14.0,13.0,13.0,7.0,12.0,1.4,66.0,0,A. Krivotsyuk
38,71,71,160.0,3.0,2.0,3.0,2.0,185.0,80.0,35.0,35.0,76.0,50.0,45.0,40.0,44.0,65.0,55.0,50.0,33.0,37.0,34.0,61.0,56.0,77.0,73.0,34.0,78.0,61.0,71.0,74.0,33.0,42.0,67.0,67.0,74.0,73.0,70.0,8.0,9.0,12.0,6.0,10.0,504.0,69.04920514761544,0,19 M. Domizzi
32,66,66,550.0,3.0,1.0,2.0,2.0,187.0,77.0,40.0,36.0,64.0,58.0,27.0,47.0,38.0,29.0,62.0,55.0,60.0,50.0,61.0,60.0,61.0,64.0,80.0,71.0,91.0,29.0,71.0,65.0,42.0,53.0,27.0,53.0,73.73469387755102,65.0,59.0,15.0,14.0,6.0,11.0,12.0,743.0,64.0,0,A. Niewulis
21,70,80,3.3,500.0,1.0,2.0,2.0,182.0,73.0,31.0,32.0,70.0,59.0,29.0,44.0,27.0,24.0,54.0,63.0,64.0,71.0,55.0,70.0,63.0,45.0,66.0,70.0,65.0,42.0,75.0,70.0,38.0,48.0,36.0,65.0,73.73469387755102,75.0,69.0,14.0,11.0,12.0,9.0,11.0,7.8,74.0,0,A. Duarte
29,67,68,950.0,1.0,1.0,3.0,2.0,197.0,95.0,52.0,35.0,67.0,66.0,38.0,52.0,55.0,50.0,66.0,60.0,32.0,31.0,33.0,62.0,32.0,58.0,66.0,63.0,89.0,51.0,61.0,66.0,37.0,48.0,55.0,67.0,73.73469387755102,68.0,67.0,9.0,9.0,15.0,15.0,11.0,1.3,67.0,0,L. Lacroix
25,70,70,1.5,12.0,1.0,3.0,2.0,191.0,90.0,45.0,35.0,77.0,62.0,46.0,45.0,37.0,38.0,61.0,55.0,34.0,60.0,35.0,64.0,34.0,51.0,61.0,40.0,88.0,56.0,45.0,67.0,31.0,62.0,71.0,66.0,73.73469387755102,77.0,76.0,15.0,15.0,8.0,10.0,16.0,2.9,69.0,0,Pombaxinho
23,73,80,5.5,18.0,1.0,3.0,2.0,191.0,72.0,54.0,25.0,73.0,62.0,26.0,57.0,28.0,22.0,53.0,63.0,61.0,66.0,36.0,74.0,62.0,40.0,82.0,66.0,76.0,25.0,65.0,76.0,29.0,58.0,36.0,70.0,73.73469387755102,72.0,72.0,10.0,8.0,12.0,14.0,7.0,11.6,76.0,0,D. Fry
21,73,82,6.5,14.0,1.0,3.0,2.0,191.0,86.0,29.0,21.0,71.0,60.0,29.0,49.0,36.0,35.0,56.0,59.0,62.0,75.0,53.0,73.0,52.0,51.0,67.0,68.0,82.0,26.0,68.0,75.0,25.0,45.0,38.0,62.0,73.73469387755102,77.0,74.0,8.0,10.0,8.0,14.0,13.0,13.0,76.0,0,N. Schlotterbeck
39,68,68,220.0,3.0,1.0,3.0,2.0,181.0,80.0,61.0,33.0,63.0,64.0,34.0,55.0,39.0,29.0,48.0,65.0,40.0,32.0,53.0,74.0,58.0,56.0,48.0,65.0,78.0,50.0,75.0,68.0,46.0,31.0,55.0,76.0,73.73469387755102,71.0,59.0,13.0,10.0,11.0,15.0,10.0,319.0,76.0,0,F. Mancinelli
23,66,73,1.6,2.0,1.0,3.0,2.0,188.0,70.0,28.0,35.0,67.0,57.0,37.0,48.0,37.0,36.0,57.0,54.0,69.0,66.0,64.0,64.0,65.0,50.0,78.0,67.0,75.0,26.0,67.0,67.0,35.0,45.0,43.0,60.0,73.73469387755102,66.0,65.0,14.0,8.0,9.0,5.0,15.0,3.1,66.0,0,J. Fitzwater
24,69,73,1.8,7.0,1.0,2.0,2.0,187.0,72.0,51.0,29.0,69.0,64.0,22.0,42.0,41.0,24.0,61.0,57.0,65.0,68.0,61.0,68.0,59.0,52.0,71.0,71.0,76.0,31.0,72.0,67.0,41.0,35.0,36.0,56.0,73.73469387755102,70.0,68.0,8.0,5.0,11.0,8.0,11.0,2.7,71.0,0,D. Baumgartner
24,78,83,19.0,26.0,1.0,3.0,2.0,187.0,81.0,35.0,19.0,83.0,77.0,25.0,52.0,29.0,25.0,62.0,67.0,62.0,70.0,38.0,68.0,53.0,40.0,84.0,60.0,82.0,22.0,68.0,80.0,21.0,31.0,34.0,58.0,73.73469387755102,77.0,78.0,9.0,13.0,14.0,15.0,10.0,41.3,82.0,0,R. Le Normand
27,76,76,7.0,32.0,2.0,3.0,2.0,187.0,80.0,34.0,36.0,78.0,63.0,51.0,62.0,20.0,24.0,58.0,63.0,55.0,61.0,58.0,69.0,59.0,38.0,76.0,52.0,77.0,20.0,76.0,78.0,34.0,32.0,30.0,74.0,73.73469387755102,81.0,80.0,14.0,9.0,6.0,9.0,5.0,122.88882636655948,77.0,0,M. Caldara
24,71,78,3.5,18.0,1.0,3.0,2.0,185.0,75.0,33.0,20.0,79.0,57.0,21.0,37.0,29.0,32.0,65.0,48.0,65.0,76.0,55.0,67.0,52.0,45.0,92.0,78.0,80.0,22.0,84.0,68.0,38.0,41.0,45.0,52.0,73.73469387755102,69.0,69.0,11.0,8.0,13.0,9.0,12.0,6.7,64.0,0,A. Al Amri
26,69,73,1.7,21.0,1.0,2.0,2.0,185.0,81.0,27.0,25.0,68.0,68.0,26.0,63.0,33.0,24.0,65.0,64.0,68.0,71.0,55.0,66.0,63.0,38.0,66.0,74.0,81.0,23.0,67.0,67.0,32.0,52.0,39.0,68.0,73.73469387755102,70.0,69.0,8.0,15.0,13.0,7.0,8.0,3.2,69.0,0,C. Starfelt
34,65,65,230.0,2.0,1.0,3.0,2.0,182.0,82.0,32.0,29.0,70.0,61.0,31.0,42.0,45.0,27.0,57.0,55.0,65.0,66.0,60.0,60.0,63.0,42.0,79.0,66.0,75.0,47.0,66.0,63.0,33.0,47.0,45.0,55.0,73.73469387755102,61.0,63.0,11.0,16.0,10.0,16.0,14.0,334.0,66.0,0,M. Sonnleitner
28,68,69,0.0,0.0,1.0,3.0,2.0,188.0,83.0,49.0,36.0,70.0,52.0,30.0,32.0,28.0,50.0,48.0,57.0,55.0,61.0,59.0,55.0,67.0,48.0,71.0,67.0,81.0,43.0,73.0,67.0,46.0,26.0,56.0,65.0,73.73469387755102,70.0,67.0,6.0,9.0,13.0,9.0,16.0,122.88882636655948,66.0,0,A. Lang
22,72,81,4.9,17.0,1.0,3.0,2.0,187.0,77.0,48.0,28.0,72.0,71.0,27.0,48.0,33.0,30.0,70.0,67.0,61.0,67.0,51.0,66.0,51.0,40.0,74.0,53.0,76.0,32.0,77.0,70.0,30.0,39.0,39.0,58.0,73.73469387755102,76.0,69.0,10.0,6.0,11.0,9.0,9.0,122.88882636655948,72.0,0,M. Sagnan
33,70,70,750.0,6.0,1.0,3.0,2.0,186.0,84.0,46.0,36.0,68.0,67.0,44.0,25.0,34.0,61.0,51.0,68.0,34.0,34.0,51.0,60.0,63.0,72.0,81.0,29.0,75.0,41.0,73.0,70.0,39.0,46.0,46.0,68.0,73.73469387755102,71.0,69.0,10.0,16.0,9.0,12.0,10.0,1.2,71.0,0,Raúl Navas
25,72,76,2.9,11.0,1.0,3.0,2.0,190.0,89.0,33.0,26.0,72.0,70.0,26.0,44.0,31.0,28.0,67.0,57.0,59.0,67.0,45.0,67.0,35.0,60.0,72.0,65.0,83.0,27.0,70.0,71.0,32.0,55.0,34.0,62.0,73.73469387755102,73.0,72.0,13.0,15.0,14.0,16.0,11.0,122.88882636655948,72.0,0,T. Baumgartl
29,72,72,2.0,11.0,1.0,3.0,2.0,188.0,77.0,34.0,30.0,74.0,63.0,30.0,40.0,35.0,27.0,63.0,58.0,62.0,50.0,56.0,68.0,53.0,57.0,81.0,74.0,78.0,35.0,68.0,74.0,30.0,38.0,31.0,71.0,73.73469387755102,75.0,72.0,15.0,10.0,11.0,6.0,9.0,4.0,75.0,0,S. Holmén
23,73,82,6.5,42.0,1.0,2.0,2.0,194.0,89.0,45.0,30.0,70.0,60.0,30.0,43.0,32.0,37.0,51.0,54.0,69.0,83.0,52.0,68.0,36.0,45.0,66.0,63.0,86.0,26.0,80.0,75.0,30.0,37.0,42.0,55.0,73.73469387755102,76.0,73.0,12.0,11.0,11.0,10.0,7.0,122.88882636655948,72.0,0,K. Mavropanos
30,65,65,450.0,2.0,1.0,3.0,2.0,182.0,78.0,52.0,22.0,56.0,56.0,25.0,57.0,42.0,45.0,46.0,56.0,69.0,74.0,70.0,60.0,53.0,24.0,74.0,71.0,73.0,52.0,73.0,62.0,48.0,55.0,13.0,55.0,73.73469387755102,65.0,67.0,12.0,9.0,12.0,14.0,12.0,563.0,62.0,0,20 Lee Woong Hee
27,67,69,1.1,5.0,1.0,2.0,2.0,188.0,76.0,48.0,26.0,67.0,56.0,17.0,56.0,51.0,36.0,49.0,59.0,61.0,70.0,61.0,65.0,63.0,35.0,80.0,70.0,75.0,28.0,63.0,69.0,50.0,48.0,33.0,61.0,73.73469387755102,65.0,65.0,14.0,9.0,9.0,10.0,7.0,2.0,66.0,0,C. Robertson
25,67,72,1.3,2.0,1.0,2.0,2.0,179.0,72.0,56.0,21.0,68.0,59.0,25.0,49.0,34.0,29.0,54.0,52.0,81.0,78.0,71.0,58.0,68.0,37.0,83.0,69.0,75.0,20.0,60.0,65.0,23.0,50.0,38.0,57.0,73.73469387755102,69.0,67.0,14.0,9.0,7.0,8.0,13.0,2.4,70.0,0,E. Ntim
24,66,71,1.2,2.0,1.0,3.0,2.0,190.0,82.0,38.0,41.0,69.0,62.0,32.0,50.0,38.0,32.0,58.0,61.0,52.0,69.0,58.0,54.0,53.0,51.0,74.0,66.0,79.0,34.0,66.0,64.0,48.0,42.0,36.0,61.0,73.73469387755102,65.0,64.0,6.0,14.0,14.0,13.0,13.0,2.2,63.0,0,R. Nicolaisen
25,65,70,950.0,3.0,1.0,4.0,2.0,191.0,80.0,27.0,33.0,62.0,58.0,29.0,53.0,30.0,32.0,62.0,60.0,53.0,56.0,61.0,55.0,38.0,54.0,75.0,78.0,81.0,49.0,82.0,62.0,46.0,58.0,36.0,68.0,73.73469387755102,63.0,63.0,13.0,11.0,15.0,12.0,8.0,1.7,64.0,0,E. O'Connell
27,67,69,1.1,7.0,1.0,3.0,2.0,188.0,73.0,45.0,25.0,65.0,67.0,30.0,49.0,54.0,44.0,50.0,65.0,55.0,60.0,52.0,64.0,53.0,48.0,76.0,64.0,70.0,30.0,70.0,60.0,30.0,42.0,42.0,60.0,73.73469387755102,72.0,70.0,13.0,15.0,14.0,5.0,14.0,2.0,66.0,0,Y. Rak
29,67,67,850.0,12.0,1.0,3.0,2.0,180.0,77.0,37.0,43.0,73.0,54.0,34.0,46.0,38.0,33.0,47.0,59.0,60.0,59.0,60.0,63.0,46.0,56.0,86.0,60.0,71.0,47.0,66.0,67.0,33.0,38.0,47.0,59.0,73.73469387755102,68.0,70.0,12.0,14.0,8.0,8.0,12.0,1.4,64.0,0,M. Hawsawi
28,69,69,1.2,6.0,1.0,3.0,2.0,187.0,85.0,42.0,31.0,69.0,72.0,35.0,37.0,35.0,26.0,66.0,63.0,51.0,49.0,55.0,64.0,65.0,39.0,75.0,80.0,83.0,35.0,53.0,59.0,34.0,52.0,46.0,72.0,73.73469387755102,80.0,68.0,10.0,8.0,7.0,14.0,8.0,1.5,68.0,0,C. Good
